SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
75_Recombination events.csv|4907,4907,75_Recombination events.csv,4170,8160,"['24', '25', '31', '39', '40', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,4178,7962,4178-7962,"['25', '39', '40', '47', '24', '31']","['35', '5', '10', '46', '27', '4', '28', '43', '29', '22', '50', '41', '42', '8', '26', '7', '12']","['3', '2']",8.0,198.0,206.0,94.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),53.96,100.0,6/6,100.0,6.0,6.0,6/6,74.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4907,4170-8160,33.33333333333333,79.4,1,100.0,1,1,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9
74_Recombination events.csv|4548,4548,74_Recombination events.csv,7410,9639,"['10', '11', '14', '16', '18', '20', '21', '22', '25', '26', '28', '29', '3', '31', '32', '33', '35', '36', '38', '4', '40', '42', '45', '46', '47', '48', '5', '50', '6', '8']",1000,2.5e-05,0.01,0.1,5000,50,4,7331,9854,7331-9854,"['11', '40']","['3', '20', '10', '46', '4', '28', '32', '14', '22', '21', '8', '33', '31']","['35', '6', '29', '48', '18', '38', '45', '41', '42', '50']",79.0,215.0,294.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),55.0,6.7,2/2,100.0,30.0,2.0,2/2,34.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,4548,7410-9639,0.0,70.6,4,35.62058526740665,3,314,3,3,5,26,2,23,60.0%,11.5%,✅ Equal,31,6,25
87_Recombination events.csv|4875,4875,87_Recombination events.csv,2262,4254,"['1', '10', '14', '19', '27', '35', '36', '43', '47', '48', '49']",1000,2.5e-05,0.01,0.1,5000,50,3,2230,2979,2230-2979,"['35', '10', '36', '27', '43', '19', '14', '1', '48', '49', '47']","['8', '26', '41', '22']","['4', '18', '9', '40']",32.0,1275.0,1307.0,35.993975903614455,1992.0,498.0,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,29.289704271631983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4875,2262-4254,63.63636363636363,0.0,3,31.818181818181817,6,315,7,7,12,25,5,18,58.3%,28.0%,✅ Equal,37,14,23
7_Recombination events.csv|4601,4601,7_Recombination events.csv,4173,9078,"['20', '28']",1000,2.5e-05,0.01,0.1,5000,50,4,4544,9100,4544-9100,"['28', '20']","['9', '29', '14', '21', '49', '12', '30', '19', '1', '11', '50', '41', '33', '24', '31', '22', '38', '42', '7', '2', '44', '17', '46', '43', '45', '37']","['3', '27', '4', '32', '26']",371.0,22.0,393.0,92.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),53.480000000000004,100.0,2/2,100.0,2.0,2.0,2/2,59.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4601,4173-9078,0.0,60.699999999999996,4,30.843495934959346,5,316,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10
97_Recombination events.csv|4644,4644,97_Recombination events.csv,3534,10000,"['1', '10', '11', '13', '14', '16', '17', '18', '2', '20', '21', '22', '23', '24', '25', '27', '28', '29', '30', '32', '33', '34', '35', '36', '37', '4', '40', '42', '43', '46', '47', '48', '49', '50', '6', '7', '8', '9']",1000,2.5e-05,0.01,0.1,5000,50,11,3171,9978,3171-9978,['37'],['12'],"['30', '42', '10', '46', '27', '43', '48', '50', '21', '40', '16', '49', '2']",363.0,22.0,385.0,99.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.94,2.6,1/1,100.0,38.0,1.0,1/1,45.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4644,3534-10000,0.0,61.5,11,30.811623246492985,10,317,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
47_Recombination events.csv|212,212,47_Recombination events.csv,3615,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,2.5e-05,0.01,0.1,5000,50,2,3234,9952,3234-9952,['22'],"['10', '40']","['4', '18', '13', '42']",381.0,48.0,429.0,99.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.84,2.0,1/1,100.0,50.0,1.0,1/1,40.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,212,3615-10000,0.0,57.1,2,29.43298969072165,2,318,3,3,3,19,0,16,100.0%,15.8%,✅ Equal,22,6,16
20_Recombination events.csv|4921,4921,20_Recombination events.csv,7728,10000,"['27', '42']",1000,2.5e-05,0.01,0.1,5000,50,2,7737,9566,7737-9566,"['42', '27']","['17', '10', '37', '46', '36', '28', '9', '19', '11', '18', '38', '40', '15', '31', '26', '34', '12']","['25', '23', '13', '1', '45', '21', '24', '7']",9.0,434.0,443.0,80.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),51.1,100.0,2/2,100.0,2.0,2.0,2/2,2.5,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4921,7728-10000,0.0,55.7,2,29.284963196635122,5,319,5,5,5,14,0,9,100.0%,35.7%,✅ Equal,19,10,9
53_Recombination events.csv|4983,4983,53_Recombination events.csv,6282,9405,"['3', '48']",1000,2.5e-05,0.01,0.1,5000,50,1,5786,9418,5786-9418,"['5', '3', '46', '36', '43', '32', '9', '48', '21', '42']","['4', '14', '1', '45', '15']","['48', '33', '50']",496.0,13.0,509.0,100.0,,,,Step 2: Best Match,❌ Poor (2/10),,❌ Poor (2/10),31.0,20.0,2/10,20.0,2.0,10.0,2/10,18.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4983,6282-9405,0.0,49.1,1,25.02548419979613,4,320,5,5,7,22,2,17,71.4%,22.7%,✅ Equal,29,10,19
29_Recombination events.csv|4624,4624,29_Recombination events.csv,1452,7839,"['1', '10', '15', '16', '32', '40', '44', '48']",1000,2.5e-05,0.01,0.1,5000,50,3,1460,9982,1460-9982,"['10', '32', '44', '1', '48', '40', '16', '15']","['25', '23', '36', '27', '9', '29', '21', '8', '47', '12', '30', '6', '19', '11', '33', '26', '24', '3', '39', '38', '42', '34', '2', '20', '46', '28', '45', '37']","['17', '4', '13', '50', '41', '7']",8.0,2143.0,2151.0,99.87474557695319,3613.0,903.2,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,37.97494911539064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4624,1452-7839,50.0,0.0,3,25.0,4,321,5,5,12,24,7,19,41.7%,20.8%,✅ Equal,36,10,26
25_Recombination events.csv|4802,4802,25_Recombination events.csv,2553,10000,"['13', '14', '29', '34']",1000,2.5e-05,0.01,0.1,5000,50,2,2554,7245,2554-7245,"['13', '34', '29', '14']","['23', '36', '27', '32', '9', '48', '47', '15', '30', '6', '1', '16', '33', '26', '5', '39', '38', '44', '2', '10', '43', '45']","['35', '3', '20', '46', '22', '21', '40', '8', '49', '24', '7', '31']",1.0,2755.0,2756.0,62.99180878205989,2553.0,638.2,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,30.59836175641198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4802,2553-10000,50.0,0.0,2,25.0,3,322,3,3,3,22,0,19,100.0%,13.6%,✅ Equal,25,6,19
10_Recombination events.csv|4904,4904,10_Recombination events.csv,4995,10000,"['17', '2', '20', '24', '25', '40', '46', '50']",1000,2.5e-05,0.01,0.1,5000,50,4,1221,9930,1221-9930,"['25', '20', '17', '46', '50', '40', '24', '2']","['32', '10']","['5', '19', '48', '18', '21', '47']",3774.0,70.0,3844.0,98.6013986013986,4995.0,1248.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,37.72027972027972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4904,4995-10000,50.0,0.0,4,25.0,3,323,4,4,6,16,2,12,66.7%,25.0%,✅ Equal,22,8,14
72_Recombination events.csv|5026,5026,72_Recombination events.csv,2064,6645,"['20', '22']",1000,2.5e-05,0.01,0.1,5000,50,1,2060,6075,2060-6075,['20'],"['4', '35', '13', '12']","['23', '37', '46', '29', '33', '11', '48', '26', '41', '16', '24', '34', '44']",4.0,570.0,574.0,87.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),50.519999999999996,50.0,1/1,100.0,2.0,1.0,1/1,37.3,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,5026,2064-6645,0.0,42.6,1,21.82377049180328,2,324,2,2,3,15,1,13,66.7%,13.3%,✅ Equal,18,4,14
69_Recombination events.csv|4888,4888,69_Recombination events.csv,6039,10000,"['15', '27', '37', '43', '45']",1000,2.5e-05,0.01,0.1,5000,50,5,100,9262,100-9262,"['27', '43', '45', '37', '15']","['30', '39', '19', '48', '21', '42', '34']","['17', '36', '28', '49', '40', '16', '31']",5939.0,738.0,6677.0,81.36834132794749,3961.0,990.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,31.2736682655895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4888,6039-10000,40.0,0.0,5,20.0,4,325,5,4,5,13,0,9,100.0%,30.8%,❌ Diff: RDP=5 vs Santa=4,18,9,9
46_Recombination events.csv|4851,4851,46_Recombination events.csv,660,3954,14,1000,2.5e-05,0.01,0.1,5000,50,6,196,4109,196-4109,"['45', '49']",['14'],"['3', '10', '32', '48', '18', '50', '34']",,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Minor_Exact_Match),,,35.0,,,0.0,1.0,2.0,,,,660-3954,3294.0,1.0,['14'],14,,,,,,0/2,0.0,✅ Yes,✅ Yes,✅ Yes,"45, 49","45, 49",,1.0,,,,,,,,,,,0.0,,,,Minor_Exact_Match,46,4851,660-3954,0.0,38.1,6,19.55852156057495,4,326,4,4,6,15,2,11,66.7%,26.7%,✅ Equal,21,8,13
61_Recombination events.csv|3125,3125,61_Recombination events.csv,819,10000,"['12', '14', '9']",1000,2.5e-05,0.01,0.1,5000,50,2,8269,9994,8269-9994,"['12', '9', '14']","['25', '23', '36', '27', '32', '29', '48', '21', '49', '8', '47', '15', '30', '6', '4', '19', '1', '11', '50', '41', '16', '24', '26', '33', '31', '3', '40', '42', '7', '34', '2', '44', '20', '10', '28', '43', '45', '37']","['35', '5', '17', '13', '18', '38']",7450.0,6.0,7456.0,18.788802962640236,819.0,204.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,16.757760592528044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3125,819-10000,33.33333333333333,0.0,2,16.666666666666664,5,327,6,5,6,23,0,18,100.0%,21.7%,❌ Diff: RDP=6 vs Santa=5,29,11,18
59_Recombination events.csv|5081,5081,59_Recombination events.csv,2013,6294,"['13', '2', '33']",1000,2.5e-05,0.01,0.1,5000,50,4,6272,9981,6272-9981,"['13', '33', '2']","['11', '20', '17', '31']",['3'],4259.0,3687.0,7946.0,0.5138986218173324,4281.0,1070.2,25.0,Step 1: Approximate,Case_B_End_Ini,Exact Recombinant Match,,13.102779724363465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5081,2013-6294,33.33333333333333,0.0,4,16.666666666666664,4,328,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18
52_Recombination events.csv|4945,4945,52_Recombination events.csv,1650,5295,"['10', '3', '6', '8']",1000,2.5e-05,0.01,0.1,5000,50,2,3801,5282,3801-5282,"['8', '3', '10', '6']",['43'],"['24', '41', '44']",2151.0,13.0,2164.0,40.631001371742116,3645.0,911.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,18.626200274348424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4945,1650-5295,25.0,0.0,2,16.666666666666664,4,329,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9
98_Recombination events.csv|4529,4529,98_Recombination events.csv,3126,10000,"['3', '36', '50']",1000,2.5e-05,0.01,0.1,5000,50,2,2214,3125,2214-3125,"['3', '50', '36']","['46', '43', '44', '22', '12', '11', '48', '41', '47', '7', '15']","['5', '17', '10', '20', '23', '25', '29', '1', '38', '21', '8', '33']",912.0,6875.0,7787.0,0.0,3126.0,781.5,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,12.999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4529,3126-10000,33.33333333333333,0.0,2,16.666666666666664,4,330,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19
57_Recombination events.csv|4751,4751,57_Recombination events.csv,3819,8421,"['18', '39', '46']",1000,2.5e-05,0.01,0.1,5000,50,3,3816,7624,3816-7624,['39'],"['22', '10', '21']","['35', '4', '44', '15', '34', '31']",3.0,797.0,800.0,82.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),49.540000000000006,33.3,1/1,100.0,3.0,1.0,1/1,13.1,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4751,3819-8421,0.0,20.0,3,10.1010101010101,6,331,6,5,7,29,1,24,85.7%,17.2%,❌ Diff: RDP=6 vs Santa=5,36,11,25
87_Recombination events.csv|4917,4917,87_Recombination events.csv,2991,5754,"['22', '26', '41', '5', '8']",1000,2.5e-05,0.01,0.1,5000,50,7,4334,5766,4334-5766,"['5', '22', '41', '8', '26']","['25', '23', '36', '27', '13', '9', '29', '14', '48', '49', '47', '15', '12', '30', '4', '19', '1', '18', '50', '33', '35', '38', '40', '44', '17', '10', '20', '46', '28', '43', '45', '37']","['24', '42']",1343.0,12.0,1355.0,51.393412956930874,2763.0,690.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,19.278682591386175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4917,2991-5754,20.0,0.0,7,10.0,7,332,7,7,12,25,5,18,58.3%,28.0%,✅ Equal,37,14,23
51_Recombination events.csv|3970,3970,51_Recombination events.csv,3408,10000,"12, 16, 19, 2, 20, 21, 22, 24, 28, 3, 30, 31, 33, 34, 38, 42, 43, 44, 45, 49, 50, 6, 8, 9",1000,2.5e-05,0.01,0.1,5000,50,3,32,3420,32-3420,"['5', '17', '46', '36', '27', '14', '1', '11', '18', '40', '47', '7']","['35', '25', '10', '23', '4', '13', '32', '39', '29', '48', '41', '26', '37', '15']","['9', '21', '49', '8', '12', '30', '6', '19', '50', '16', '24', '33', '31', '3', '22', '38', '42', '34', '2', '44', '20', '28', '43', '45']",,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Major_Exact_Match),,,5.0,,,0.0,24.0,12.0,,,,3408-10000,6592.0,24.0,"['12', '16', '19', '2', '20', '21', '22', '24', '28', '3', '30', '31', '33', '34', '38', '42', '43', '44', '45', '49', '50', '6', '8', '9']","12, 16, 19, 2, 20, 21, 22, 24, 28, 3, 30, 31, 33, 34, 38, 42, 43, 44, 45, 49, 50, 6, 8, 9",,,,,,0/12,0.0,❌ No (Partial Match),❌ No,❌ No,"1, 11, 14, 17, 18, 27, 36, 40, 46, 47, 5, 7","1, 11, 14, 17, 18, 27, 36, 40, 46, 47, 5, 7",,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match,51,3970,3408-10000,0.0,0.0,3,0.0,2,333,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
10_Recombination events.csv|4940,4940,10_Recombination events.csv,1362,10000,"['15', '49']",1000,2.5e-05,0.01,0.1,5000,50,5,391,1410,391-1410,"['49', '15']","['5', '19', '48', '18', '45', '21', '47', '37']","['3', '23', '44']",971.0,8590.0,9561.0,0.5556841861542023,1362.0,340.5,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.1111368372308403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4940,1362-10000,0.0,0.0,5,0.0,4,334,4,4,6,16,2,12,66.7%,25.0%,✅ Equal,22,8,14
35_Recombination events.csv|4976,4976,35_Recombination events.csv,7206,10000,40,1000,2.5e-05,0.01,0.1,5000,50,5,2987,9896,2987-9896,['40'],"['16', '45', '29', '27']","['3', '44', '18', '38', '7', '12']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_E2E),,,85.5,,,100.0,1.0,1.0,,,,7206-10000,2794.0,1.0,['40'],40,,,,,,1/1,100.0,✅ Yes,✅ Yes,✅ Yes,40,40,,1.0,,,,,,,,,,,100.0,,,112.0,,35,4976,7206-10000,0.0,0.0,5,0.0,5,335,5,4,5,17,0,13,100.0%,23.5%,❌ Diff: RDP=5 vs Santa=4,22,9,13
39_Recombination events.csv|4952,4952,39_Recombination events.csv,3375,10000,32,1000,2.5e-05,0.01,0.1,5000,50,6,3368,3588,3368-3588,['32'],"['5', '48', '50', '47', '44']","['31', '18', '42']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_S2_Start),,,85.5,,,100.0,1.0,1.0,,,,3375-10000,6625.0,1.0,['32'],32,,,,,,1/1,100.0,✅ Yes,✅ Yes,✅ Yes,32,32,,1.0,,,,,,,,,,,100.0,,,229.0,,39,4952,3375-10000,0.0,87.7,6,0.0,6,336,6,5,6,14,0,9,100.0%,35.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9
97_Recombination events.csv|4510,4510,97_Recombination events.csv,3162,10000,"1, 13, 14, 18, 2, 22, 23, 24, 25, 28, 29, 33, 34, 35, 36, 39, 4, 48, 49, 6, 8, 9",1000,2.5e-05,0.01,0.1,5000,50,12,3618,4918,3618-4918,['39'],"['25', '23', '36', '27', '13', '9', '29', '14', '21', '8', '30', '6', '1', '18', '50', '16', '24', '33', '35', '22', '40', '42', '34', '10', '46', '28', '43', '37']","['3', '44', '12', '38', '45', '41', '47', '31', '26', '15']",,,,100.0,,,,Step 3: Chain,Chain (2 RDPs),,,70.5,,,100.0,22.0,,,,,3162-10000,6838.0,22.0,"['1', '13', '14', '18', '2', '22', '23', '24', '25', '28', '29', '33', '34', '35', '36', '39', '4', '48', '49', '6', '8', '9']","1, 13, 14, 18, 2, 22, 23, 24, 25, 28, 29, 33, 34, 35, 36, 39, 4, 48, 49, 6, 8, 9",25.0,0.0,0.0,0.0,100.0,3/3,100.0,❌ No (Partial Chain),❌ No (Partial Chain),✅ Yes,"['48', '49'] | ['39']","['48', '49'], ['39']",97_Recombination events.csv | 97_Recombination events.csv,1.0,3618.0,8851.0,456.0,1149.0,420.0,True,Logically valid chain,"39, 48, 49",3.0,"39, 48, 49",100.0,,,,,97,4510,3162-10000,0.0,0.0,12,0.0,11,337,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
44_Recombination events.csv|4838,4838,44_Recombination events.csv,6381,10000,"10, 23, 38, 41, 44",1000,2.5e-05,0.01,0.1,5000,50,3,6376,7155,6376-7155,"['23', '10', '38', '41', '44']","['25', '17', '30', '37', '7', '13', '27', '9', '14', '22', '11', '45', '42', '8', '24', '34', '31']","['35', '46', '28', '4', '43', '29', '1', '18', '33']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S2_E1E),,,85.5,,,100.0,5.0,5.0,,,,6381-10000,3619.0,5.0,"['10', '23', '38', '41', '44']","10, 23, 38, 41, 44",,,,,,5/5,100.0,✅ Yes,✅ Yes,✅ Yes,"10, 23, 38, 41, 44","10, 23, 38, 41, 44",,1.0,,,,,,,,,,,100.0,,,38.0,,44,4838,6381-10000,0.0,96.2,3,0.0,4,338,4,4,5,23,1,19,80.0%,17.4%,✅ Equal,28,8,20
29_Recombination events.csv|1022,1022,29_Recombination events.csv,5163,7605,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",1000,2.5e-05,0.01,0.1,5000,50,11,4024,4925,4024-4925,"['35', '5', '43', '14', '18', '49', '26', '31']","['10', '32', '44', '1', '48', '40', '16', '15']","['30', '20', '37', '36', '9', '19', '11', '38', '34']",,,,100.0,,,,Step 5: Cluster,Cluster (2 RDPs),,,83.5,,,100.0,50.0,8.0,,,,5163-7605,2442.0,50.0,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']","1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",,,,,,8/8,100.0,✅ Yes,✅ Yes,✅ Yes,"14, 18, 26, 31, 35, 43, 49, 5","14, 18, 26, 31, 35, 43, 49, 5",,1.0,,,,,,,,,,,100.0,5138.0,243.0,,,29,1022,5163-7605,0.0,0.0,11,0.0,5,339,5,5,12,24,7,19,41.7%,20.8%,✅ Equal,36,10,26
73_Recombination events.csv|5044,5044,73_Recombination events.csv,1140,10000,"['41', '50']",1000,2.5e-05,0.01,0.1,5000,50,4,598,1044,598-1044,"['50', '41']","['25', '23', '36', '32', '9', '29', '49', '8', '15', '12', '1', '33', '26', '31', '35', '3', '39', '22', '38', '40', '2', '44', '17', '20', '28', '37']","['5', '10', '6', '46', '4', '13', '43', '14', '11', '18', '45', '21', '42', '16', '24', '34']",542.0,8956.0,9498.0,0.0,1140.0,285.0,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,5044,1140-10000,0.0,0.0,4,0.0,3,340,3,3,5,10,2,7,60.0%,30.0%,✅ Equal,15,6,9
59_Recombination events.csv|5013,5013,59_Recombination events.csv,1875,10000,"['36', '37']",1000,2.5e-05,0.01,0.1,5000,50,5,895,1836,895-1836,"['37', '36']","['10', '29', '18', '41', '8', '15']","['47', '43', '50', '27']",980.0,8164.0,9144.0,0.0,1875.0,468.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5013,1875-10000,0.0,0.0,5,0.0,5,341,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18
71_Recombination events.csv|5027,5027,71_Recombination events.csv,4035,8358,"['36', '4', '7']",1000,2.5e-05,0.01,0.1,5000,50,5,278,8352,278-8352,"['4', '7', '36']","['23', '21', '40']","['35', '25', '37', '12']",3757.0,6.0,3763.0,99.86120749479528,4323.0,1080.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,22.972241498959058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,5027,4035-8358,0.0,0.0,5,0.0,5,342,5,5,6,18,1,13,83.3%,27.8%,✅ Equal,24,10,14
85_Recombination events.csv|5063,5063,85_Recombination events.csv,5352,10000,"['21', '26', '46']",1000,2.5e-05,0.01,0.1,5000,50,5,288,5353,288-5353,"['26', '46', '21']","['25', '12']","['30', '36', '29', '11', '38', '49', '34', '2']",5064.0,4647.0,9711.0,0.02151462994836489,4648.0,1162.0,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.004302925989673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,5063,5352-10000,0.0,0.0,5,0.0,6,343,6,6,7,23,1,17,85.7%,26.1%,✅ Equal,30,12,18
50_Recombination events.csv|4974,4974,50_Recombination events.csv,6843,10000,"2, 41",1000,2.5e-05,0.01,0.1,5000,50,"1, 6",1522,9978,6830-9977 | 1522-9978,"['41', '2'] | ['41', '2']","['30', '33'] | ['11', '37', '39', '12']","['28', '7'] | ['25', '23', '36', '27', '13', '32', '9', '29', '14', '48', '21', '49', '47', '15', '30', '6', '4', '19', '1', '18', '50', '16', '24', '26', '33', '31', '35', '3', '5', '22', '38', '42', '34', '44', '17', '10', '20', '46', '43', '45']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_E2E),,,85.5,,,100.0,2.0,2.0,,,,6843-10000,3157.0,2.0,"['2', '41']","2, 41",,,,,,2/2,100.0,✅ Yes,✅ Yes,✅ Yes,"2, 41","2, 41",,2.0,,,,,,,,,,,100.0,,,35.0,,50,4974,6843-10000,0.0,0.0,"1, 6",0.0,6,344,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12
