SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|9903,9903,1_Recombination events.csv,4968,5703,['46'],1000,0.0002,0.02,0.1,5000,50,2,4968,5700,4968-5700,['46'],['39'],"['21', '11']",0.0,3.0,3.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9903,4968-5703,100.0,99.7,2,100.0,1,1,7,7,10,39,3,32,70.0%,17.9%,✅ Equal,49,14,35
27_Recombination events.csv|9389,9389,27_Recombination events.csv,1236,4047,"['17', '21', '25', '43', '48']",1000,0.0002,0.02,0.1,5000,50,9,1144,2568,1144-2568,"['43', '48', '17', '21', '25']","['18', '1', '22', '49', '3', '47']","['30', '8', '44', '33', '34', '28', '36', '11', '42']",92.0,1479.0,1571.0,47.38527214514407,2811.0,702.8,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,18.477054429028815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,9389,1236-4047,20.0,0.0,9,10.0,12,709,12,12,18,67,6,55,66.7%,17.9%,✅ Equal,85,24,61
16_Recombination events.csv|9612,9612,16_Recombination events.csv,2469,7977,"['1', '10', '17', '30', '32', '38', '40', '45', '46', '47', '6', '9']",1000,0.0002,0.02,0.1,5000,50,11,3170,8090,3170-8090,['40'],['33'],"['2', '12', '27', '21', '11']",701.0,113.0,814.0,87.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),50.46,8.3,1/1,100.0,12.0,1.0,1/1,9.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9612,2469-7977,0.0,18.60000000000001,11,9.422492401215809,8,710,11,9,17,46,6,37,64.7%,19.6%,❌ Diff: RDP=11 vs Santa=9,63,20,43
77_Recombination events.csv|1291,1291,77_Recombination events.csv,4746,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,1,3903,9990,3903-9990,"['17', '19']","['38', '12', '21', '34', '1', '46', '13']","['9', '6', '10']",843.0,10.0,853.0,99.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),52.96,4.0,2/2,100.0,50.0,2.0,2/2,10.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1291,4746-10000,0.0,14.700000000000003,1,7.530737704918035,8,711,8,8,9,62,1,54,88.9%,12.9%,✅ Equal,71,16,55
54_Recombination events.csv|9913,9913,54_Recombination events.csv,651,2799,"35, 8",1000,0.0002,0.02,0.1,5000,50,"10, 15",654,3683,2658-3683 | 654-1680,"['8', '35'] | ['8', '35']","['38', '5', '23', '4', '33', '45', '34', '1', '3', '44', '37', '31'] | ['5', '4', '23', '33', '45', '34', '41', '1', '3', '44', '37']","['39', '20', '15', '11', '21', '28'] | ['39', '20', '15', '12', '11', '21', '36', '28', '17', '49', '46']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S2_E1S),,,70.5,,,100.0,2.0,2.0,,,,651-2799,2148.0,2.0,"['35', '8']","35, 8",,,,,,2/2,100.0,❌ No (Partial Match),❌ No,✅ Yes,"35, 8","35, 8",,2.0,,,,,,,,,,,100.0,,,144.0,,54,9913,651-2799,0.0,11.299999999999997,"1, 15",5.655655655655654,9,712,13,10,22,54,9,44,59.1%,18.5%,❌ Diff: RDP=13 vs Santa=10,76,23,53
10_Recombination events.csv|6845,6845,10_Recombination events.csv,2199,7467,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,7,2672,7007,2672-7007,"['26', '20']","['30', '6', '18', '29', '22', '25', '24', '19', '28', '4', '36', '32', '38', '13', '39', '50', '46']","['7', '15', '33', '41', '42']",473.0,460.0,933.0,82.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),51.46,4.0,2/2,100.0,50.0,2.0,2/2,1.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6845,2199-7467,0.0,6.699999999999989,7,3.360080240722161,9,713,9,9,20,54,11,45,45.0%,16.7%,✅ Equal,74,18,56
97_Recombination events.csv|9785,9785,97_Recombination events.csv,1752,10000,"10, 11, 17, 20, 21, 24, 4, 40, 44, 45, 5, 6, 7",1000,0.0002,0.02,0.1,5000,50,3,14,1786,14-1786,"['29', '50', '47']","['36', '15', '14']","['44', '7', '6', '5', '4', '20', '11', '40', '21', '45', '17', '10', '24']",,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Major_Exact_Match),,,5.0,,,0.0,13.0,3.0,,,,1752-10000,8248.0,13.0,"['10', '11', '17', '20', '21', '24', '4', '40', '44', '45', '5', '6', '7']","10, 11, 17, 20, 21, 24, 4, 40, 44, 45, 5, 6, 7",,,,,,0/3,0.0,❌ No (Partial Match),❌ No,❌ No,"29, 47, 50","29, 47, 50",,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match,97,9785,1752-10000,0.0,0.0,3,0.0,4,714,4,4,4,29,0,25,100.0%,13.8%,✅ Equal,33,8,25
22_Recombination events.csv|4061,4061,22_Recombination events.csv,1692,2442,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",1000,0.0002,0.02,0.1,5000,50,"5, 9",34,6996,34-5006 | 5007-6996,['38'] | ['38'],"['22'] | ['40', '12', '24', '33', '19', '27', '11', '42']",['44'] | ['22'],,,,100.0,,,,Step 5: Cluster,Cluster (2 RDPs),,,83.5,,,100.0,50.0,1.0,,,,1692-2442,750.0,50.0,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']","1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",,,,,,1/1,100.0,✅ Yes,✅ Yes,✅ Yes,38,38,,2.0,,,,,,,,,,,100.0,1658.0,2564.0,,,22,4061,1692-2442,0.0,0.0,"9, 5",0.0,9,715,10,9,13,48,3,39,76.9%,18.8%,❌ Diff: RDP=10 vs Santa=9,61,19,42
96_Recombination events.csv|9628,9628,96_Recombination events.csv,2349,10000,"26, 27, 41",1000,0.0002,0.02,0.1,5000,50,21,8482,9986,8482-9986,"['27', '26', '41']","['48', '29', '8', '40', '14', '30']","['2', '37', '46', '36']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S2_E1E),,,85.5,,,100.0,3.0,3.0,,,,2349-10000,7651.0,3.0,"['26', '27', '41']","26, 27, 41",,,,,,3/3,100.0,✅ Yes,✅ Yes,✅ Yes,"26, 27, 41","26, 27, 41",,1.0,,,,,,,,,,,100.0,,,147.0,,96,9628,2349-10000,0.0,85.3,21,0.0,19,716,19,19,22,60,3,41,86.4%,31.7%,✅ Equal,82,38,44
20_Recombination events.csv|9733,9733,20_Recombination events.csv,2883,6267,"14, 15, 19, 28, 33, 38, 7",1000,0.0002,0.02,0.1,5000,50,14,5313,6268,5313-6268,"['7', '14', '15', '33', '19', '28', '38']","['18', '44']","['20', '4']",,,,100.0,,,,Step 3: Chain,Chain (2 RDPs),,,85.5,,,100.0,7.0,,,,,2883-6267,3384.0,7.0,"['14', '15', '19', '28', '33', '38', '7']","14, 15, 19, 28, 33, 38, 7",49.75,0.0,99.0,0.0,100.0,7/7,100.0,✅ Yes,✅ Yes,✅ Yes,"['7', '14', '15', '33', '19', '28', '38'] | ['7', '14', '15', '33', '19', '28', '38']","['7', '14', '15', '33', '19', '28', '38'], ['7', '14', '15', '33', '19', '28', '38']",20_Recombination events.csv | 20_Recombination events.csv,1.0,3200.0,6268.0,317.0,1.0,306.0,True,Logically valid chain,"14, 15, 19, 28, 33, 38, 7",7.0,"14, 15, 19, 28, 33, 38, 7",100.0,,,,,20,9733,2883-6267,0.0,68.2,14,0.0,6,717,6,6,15,60,9,54,40.0%,10.0%,✅ Equal,75,12,63
59_Recombination events.csv|9778,9778,59_Recombination events.csv,4959,8349,"['15', '17', '31']",1000,0.0002,0.02,0.1,5000,50,3,1138,8354,1138-8354,"['17', '31', '15']","['50', '40', '45', '41', '37', '49']","['38', '26', '8', '11', '3', '35', '6', '46', '47', '5', '4', '33', '25', '36', '28', '18', '10', '24', '48', '9', '20', '22', '34', '43', '19', '44']",3821.0,5.0,3826.0,100.0,3390.0,847.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9778,4959-8349,0.0,0.0,3,0.0,5,718,5,5,7,34,2,29,71.4%,14.7%,✅ Equal,41,10,31
17_Recombination events.csv|2247,2247,17_Recombination events.csv,2316,8184,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",1000,0.0002,0.02,0.1,5000,50,11,1134,9475,1134-9475,['38'],['6'],"['43', '22', '13']",,,,100.0,,,,Step 5: Cluster,Cluster (2 RDPs),,,83.5,,,100.0,50.0,1.0,,,,2316-8184,5868.0,50.0,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']","1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",,,,,,1/1,100.0,✅ Yes,✅ Yes,✅ Yes,38,38,,1.0,,,,,,,,,,,100.0,1182.0,1291.0,,,17,2247,2316-8184,0.0,0.0,11,0.0,8,719,8,7,12,44,4,37,66.7%,15.9%,❌ Diff: RDP=8 vs Santa=7,56,15,41
23_Recombination events.csv|9011,9011,23_Recombination events.csv,6171,7305,"21, 27, 36, 39",1000,0.0002,0.02,0.1,5000,50,"18, 21",2346,8032,2346-3310 | 6042-8032,"['21', '39'] | ['21', '39']","['7', '30', '6', '18', '15', '47', '1', '29', '25', '41', '28', '17', '10', '20', '2', '46'] | ['40', '37', '5', '27', '3', '9', '38', '50', '42']","['14', '12', '8', '45', '16', '24', '33', '49', '32', '35'] | ['7', '30', '6', '47', '15', '1', '29', '25', '41', '28', '10', '20', '2', '46']",,,,100.0,,,,Step 5: Cluster,Cluster (2 RDPs),,,83.5,,,100.0,4.0,2.0,,,,6171-7305,1134.0,4.0,"['21', '27', '36', '39']","21, 27, 36, 39",,,,,,2/2,100.0,✅ Yes,✅ Yes,✅ Yes,"21, 39","21, 39",,2.0,,,,,,,,,,,100.0,129.0,727.0,,,23,9011,6171-7305,0.0,0.0,"18, 21",0.0,11,720,12,11,21,43,9,32,57.1%,25.6%,❌ Diff: RDP=12 vs Santa=11,64,23,41
16_Recombination events.csv|9599,9599,16_Recombination events.csv,1473,6777,"23, 3, 48, 50",1000,0.0002,0.02,0.1,5000,50,"16, 5",1460,9651,1460-1896 | 1474-9651,"['2', '12', '27', '21', '11'] | ['25']","['30', '37', '6', '17', '40', '1', '22', '45', '16', '19', '49', '9', '10', '38', '47'] | ['50', '48', '3', '23']","['50', '48', '3', '23'] | ['13', '20', '33']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (4 RDPs),,,21.5,,,0.0,4.0,8.0,,,,1473-6777,5304.0,4.0,"['23', '3', '48', '50']","23, 3, 48, 50",,,,,,0/8,0.0,❌ No (Partial Match),❌ No,✅ Yes,"11, 12, 13, 2, 20, 21, 25, 27","11, 12, 13, 2, 20, 21, 25, 27",,2.0,,,,,,,,,,,0.0,,,,Minor_Exact_Match | Major_Exact_Match | Major_Exact_Match | Minor_Exact_Match,16,9599,1473-6777,0.0,0.0,"16, 5",0.0,10,721,11,9,17,46,6,37,64.7%,19.6%,❌ Diff: RDP=11 vs Santa=9,63,20,43
16_Recombination events.csv|9973,9973,16_Recombination events.csv,1413,10000,"['39', '4', '7']",1000,0.0002,0.02,0.1,5000,50,14,9580,9650,9580-9650,"['7', '39', '4']",['36'],['21'],8167.0,350.0,8517.0,0.8151857458949575,1413.0,353.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,3.1630371491789915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9973,1413-10000,0.0,0.0,14,0.0,9,722,11,9,17,46,6,37,64.7%,19.6%,❌ Diff: RDP=11 vs Santa=9,63,20,43
14_Recombination events.csv|9879,9879,14_Recombination events.csv,4998,7317,17,1000,0.0002,0.02,0.1,5000,50,13,7315,7932,7315-7932,['17'],"['40', '2', '44']","['6', '48', '20', '42', '7', '30', '37', '43', '8', '31', '24', '3', '10', '35', '38', '29', '26', '19', '49', '28', '39', '46', '47', '1', '22', '16', '33', '41', '27', '13', '25', '50']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_E2_E1S),,,55.5,,,100.0,1.0,1.0,,,,4998-7317,2319.0,1.0,['17'],17,,,,,,1/1,100.0,❌ No (Partial Match),❌ No,❌ No,17,17,,1.0,,,,,,,,,,,100.0,,,3.0,,14,9879,4998-7317,0.0,0.0,13,0.0,9,723,9,8,14,44,5,36,64.3%,18.2%,❌ Diff: RDP=9 vs Santa=8,58,17,41
14_Recombination events.csv|2066,2066,14_Recombination events.csv,5004,10000,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",1000,0.0002,0.02,0.1,5000,50,4,7315,7932,7315-7932,['17'],"['40', '2', '44']","['6', '48', '20', '42', '7', '30', '37', '43', '8', '31', '24', '3', '10', '35', '38', '29', '26', '19', '49', '28', '39', '46', '47', '1', '22', '16', '33', '41', '27', '13', '25', '50']",,,,100.0,,,,Step 5: Cluster,Cluster (3 RDPs),,,90.0,,,100.0,50.0,1.0,,,,5004-10000,4996.0,50.0,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']","1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",,,,,,1/1,100.0,✅ Yes,✅ Yes,✅ Yes,17,17,,1.0,,,,,,,,,,,100.0,6.0,0.0,,,14,2066,5004-10000,0.0,0.0,4,0.0,8,724,9,8,14,44,5,36,64.3%,18.2%,❌ Diff: RDP=9 vs Santa=8,58,17,41
81_Recombination events.csv|8721,8721,81_Recombination events.csv,4188,10000,"['21', '40']",1000,0.0002,0.02,0.1,5000,50,8,182,9974,182-9974,"['40', '21']","['47', '5', '16', '11', '45', '43', '19', '30', '49']","['38', '50', '26', '9', '4', '20', '25', '12', '33', '28', '1', '27', '37', '18', '24']",4006.0,26.0,4032.0,99.55264969029594,4188.0,1047.0,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,22.910529938059188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,8721,4188-10000,0.0,0.0,8,0.0,7,725,7,7,9,46,2,39,77.8%,15.2%,✅ Equal,55,14,41
83_Recombination events.csv|9288,9288,83_Recombination events.csv,3498,7206,"13, 15, 21, 24, 28, 32, 49",1000,0.0002,0.02,0.1,5000,50,"7, 8",1970,4560,3498-4560 | 1970-2696,"['22', '41', '10'] | ['22', '41', '10']","['15', '21', '28', '32', '49', '13', '24'] | ['15', '21', '28', '32', '49', '13', '24']","['8', '16', '11', '2', '3', '17', '37', '35', '29', '14', '1', '46', '47', '4', '33', '30', '18', '39', '7', '48', '9', '20', '12', '40', '43', '19', '31'] | ['8', '16', '11', '2', '3', '17', '37', '35', '29', '14', '1', '46', '47', '4', '33', '30', '18', '39', '7', '48', '9', '20', '12', '40', '43', '19', '31']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (2 RDPs),,,20.5,,,0.0,7.0,3.0,,,,3498-7206,3708.0,7.0,"['13', '15', '21', '24', '28', '32', '49']","13, 15, 21, 24, 28, 32, 49",,,,,,0/3,0.0,❌ No (Partial Match),❌ No,✅ Yes,"10, 22, 41","10, 22, 41",,2.0,,,,,,,,,,,0.0,,,,Minor_Exact_Match | Minor_Exact_Match,83,9288,3498-7206,0.0,0.0,"7, 8",0.0,8,726,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37
85_Recombination events.csv|9359,9359,85_Recombination events.csv,5142,9300,"15, 23, 28, 36, 4, 40, 45",1000,0.0002,0.02,0.1,5000,50,6,7890,9284,7890-9284,"['4', '23', '15', '36', '40', '28', '45']","['7', '29', '9', '8', '33', '16', '12', '2', '25', '34', '43', '30', '46', '24']","['6', '38', '11', '21', '1', '3', '17', '13']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_E2E),,,85.5,,,100.0,7.0,7.0,,,,5142-9300,4158.0,7.0,"['15', '23', '28', '36', '4', '40', '45']","15, 23, 28, 36, 4, 40, 45",,,,,,7/7,100.0,✅ Yes,✅ Yes,✅ Yes,"15, 23, 28, 36, 4, 40, 45","15, 23, 28, 36, 4, 40, 45",,1.0,,,,,,,,,,,100.0,,,42.0,,85,9359,5142-9300,0.0,95.8,6,0.0,7,727,7,7,9,65,2,58,77.8%,10.8%,✅ Equal,74,14,60
17_Recombination events.csv|9948,9948,17_Recombination events.csv,1161,10000,"['14', '33', '45']",1000,0.0002,0.02,0.1,5000,50,9,634,1159,634-1159,"['45', '14', '33']","['8', '5', '24', '16', '36']","['47', '43', '20', '22', '46', '32', '10', '13', '50', '23']",527.0,8841.0,9368.0,0.0,1161.0,290.2,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9948,1161-10000,0.0,0.0,9,0.0,7,728,8,7,12,44,4,37,66.7%,15.9%,❌ Diff: RDP=8 vs Santa=7,56,15,41
3_Recombination events.csv|9956,9956,3_Recombination events.csv,7950,10000,"3, 30, 44",1000,0.0002,0.02,0.1,5000,50,17,9563,9988,9563-9988,"['3', '44', '30']","['26', '43']","['40', '17', '7', '16', '49', '34']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S2_E1E),,,85.5,,,100.0,3.0,3.0,,,,7950-10000,2050.0,3.0,"['3', '30', '44']","3, 30, 44",,,,,,3/3,100.0,✅ Yes,✅ Yes,✅ Yes,"3, 30, 44","3, 30, 44",,1.0,,,,,,,,,,,100.0,,,26.0,,3,9956,7950-10000,0.0,97.4,17,0.0,12,729,12,12,17,31,5,19,70.6%,38.7%,✅ Equal,48,24,24
28_Recombination events.csv|7680,7680,28_Recombination events.csv,7812,10000,"11, 2, 40, 8",1000,0.0002,0.02,0.1,5000,50,14,316,1653,316-1653,"['26', '24', '28', '32', '25', '50', '46']","['6', '18', '48', '45', '36', '20', '42', '7', '30', '37', '43', '5', '44', '31', '4', '3', '17', '10', '21', '35', '38', '14', '15', '29', '19', '49', '9', '39', '23', '47', '12', '1', '22', '16', '33', '34', '41', '27', '13']","['40', '11', '2', '8']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (3 RDPs),,,6.0,,,0.0,4.0,7.0,,,,7812-10000,2188.0,4.0,"['11', '2', '40', '8']","11, 2, 40, 8",,,,,,0/7,0.0,❌ No (Partial Match),❌ No,❌ No,"24, 25, 26, 28, 32, 46, 50","24, 25, 26, 28, 32, 46, 50",,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match | Minor_Exact_Match | Major_Exact_Match,28,7680,7812-10000,0.0,0.0,14,0.0,12,730,12,11,14,70,2,59,85.7%,15.7%,❌ Diff: RDP=12 vs Santa=11,84,23,61
56_Recombination events.csv|9721,9721,56_Recombination events.csv,8355,10000,"['33', '36']",1000,0.0002,0.02,0.1,5000,50,9,136,8398,136-8398,"['36', '33']","['38', '5', '32', '49', '35']",['25'],8219.0,1602.0,9821.0,2.613981762917933,1645.0,411.2,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.522796352583587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9721,8355-10000,0.0,0.0,9,0.0,7,731,7,7,9,37,2,30,77.8%,18.9%,✅ Equal,46,14,32
55_Recombination events.csv|10056,10056,55_Recombination events.csv,6894,10000,"19, 25, 47",1000,0.0002,0.02,0.1,5000,50,8,8988,9978,8988-9978,"['25', '47', '19']","['34', '11']","['32', '5', '20']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_E2E),,,85.5,,,100.0,3.0,3.0,,,,6894-10000,3106.0,3.0,"['19', '25', '47']","19, 25, 47",,,,,,3/3,100.0,✅ Yes,✅ Yes,✅ Yes,"19, 25, 47","19, 25, 47",,1.0,,,,,,,,,,,100.0,,,22.0,,55,10056,6894-10000,0.0,97.8,8,0.0,7,732,7,7,11,51,4,44,63.6%,13.7%,✅ Equal,62,14,48
54_Recombination events.csv|9536,9536,54_Recombination events.csv,7149,8070,"25, 35, 8",1000,0.0002,0.02,0.1,5000,50,8,8072,8826,8072-8826,"['8', '25', '35']","['38', '29', '5', '23', '4', '33', '45', '34', '1', '3', '44', '37', '31']",['28'],,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_E1_E2S),,,55.5,,,100.0,3.0,3.0,,,,7149-8070,921.0,3.0,"['25', '35', '8']","25, 35, 8",,,,,,3/3,100.0,❌ No (Partial Match),❌ No,❌ No,"25, 35, 8","25, 35, 8",,1.0,,,,,,,,,,,100.0,,,3.0,,54,9536,7149-8070,0.0,0.0,8,0.0,12,733,13,10,22,54,9,44,59.1%,18.5%,❌ Diff: RDP=13 vs Santa=10,76,23,53
54_Recombination events.csv|9536,9536,54_Recombination events.csv,7149,8070,"25, 35, 8",1000,0.0002,0.02,0.1,5000,50,"21, 4",3684,9482,3684-7148 | 8066-9482,"['8', '25', '35'] | ['8', '25', '35']","['38', '5', '4', '23', '33', '45', '34', '1', '3', '44', '37', '31'] | ['21', '28', '15']","['48', '50', '16', '27', '10'] | ['7', '6', '47', '48', '50', '22', '16', '27', '18', '13', '10', '24']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_E1_E2S),,,55.5,,,100.0,3.0,3.0,,,,7149-8070,921.0,3.0,"['25', '35', '8']","25, 35, 8",,,,,,3/3,100.0,❌ No (Partial Match),❌ No,❌ No,"25, 35, 8","25, 35, 8",,2.0,,,,,,,,,,,100.0,,,5.0,,54,9536,7149-8070,0.0,0.0,"4, 21",0.0,11,734,13,10,22,54,9,44,59.1%,18.5%,❌ Diff: RDP=13 vs Santa=10,76,23,53
5_Recombination events.csv|9486,9486,5_Recombination events.csv,5343,9780,"2, 21, 36, 47",1000,0.0002,0.02,0.1,5000,50,"11, 13, 15",47,9802,210-9802 | 47-677 | 220-676,"['39', '46', '17'] | ['9', '29'] | ['17', '46', '39']","['47', '2', '36', '21'] | ['42', '8', '6', '37', '13', '15', '10', '30', '19', '50', '11'] | ['32', '14', '25', '42', '8', '6', '37', '13', '43', '15', '10', '30', '19', '50', '11']","['14'] | ['47', '2', '36', '21'] | ['47', '2', '36', '21']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (4 RDPs),,,21.5,,,0.0,4.0,6.0,,,,5343-9780,4437.0,4.0,"['2', '21', '36', '47']","2, 21, 36, 47",,,,,,0/6,0.0,✅ Yes,✅ Yes,❌ No,"17, 29, 39, 46, 8, 9","17, 29, 39, 46, 8, 9",,3.0,,,,,,,,,,,0.0,,,,Minor_Exact_Match | Major_Exact_Match | Major_Exact_Match | Major_Exact_Match,5,9486,5343-9780,0.0,0.0,"15, 13, 11",0.0,10,736,12,10,19,46,7,36,63.2%,21.7%,❌ Diff: RDP=12 vs Santa=10,65,22,43
