Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
77,78,9,83.08258107656302,88,9692,1,⭐ Excellent Match (1/1),Step 2: Best Match,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9692,9692,88_Recombination events.csv,3540,10000,"['24', '25', '3', '32', '38', '47', '9']",1000,0.0002,0.02,0.1,5000,50,3542,9994,3542-9994,"['38', '47', '25', '32', '3', '24']","['2', '27', '5', '46']","['29', '8', '12']",2.0,6.0,8.0,99.9,,,,,✅ Complete (6/6),58.98,85.7,6/6,100.0,7.0,6.0,6/6,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,3540-10000,99.9%,100.0%,0,99.9,,,,,,,,,,66.66666666666666,99.2,0,1,2,0,1,❌ None
78,79,3,83.06904761904762,96,2578,19,✅ Complete Match (1/1),Step 2: Best Match,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|2578,2578,96_Recombination events.csv,3537,9864,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3364,9982,3364-9982,"['20', '23', '25', '12', '21', '18', '35']","['5', '2', '36', '34', '46', '17', '37', '31', '24']","['29', '8', '40', '14', '30']",173.0,118.0,291.0,100.0,,,,,✅ Complete (7/7),55.0,14.0,7/7,100.0,50.0,7.0,7/7,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,19,3537-9864,100.0%,100.0%,0,100.0,,,,,,,,,,71.42857142857143,70.9,0,1,3,0,19,❌ None
79,80,4,82.93333333333334,86,9827,4,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,7,28,1,22,85.7%,21.4%,✅ Equal,35,12,23,86_Recombination events.csv|9827,9827,86_Recombination events.csv,1434,10000,"['18', '23', '28', '33', '37', '4', '8']",1000,0.0002,0.02,0.1,5000,50,1428,9998,1428-9998,"['23', '4', '33', '28', '37', '18']","['6', '48', '47', '5', '9', '20', '15', '2', '36', '14', '49', '31', '13', '24']","['7', '25']",6.0,2.0,8.0,100.0,,,,,✅ Complete (6/6),59.0,85.7,6/6,100.0,7.0,6.0,6/6,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,1434-10000,100.0%,100.0%,0,100.0,,,,,,,,,,66.66666666666666,99.2,0,1,2,0,4,❌ None
80,81,3,82.06171583587656,85,9359,"3, 6",Cross Match (Case_S1_E2E),Step 6: Cross Matches,8,7,9,65,1,58,88.9%,10.8%,❌ Diff: RDP=8 vs Santa=7,74,15,59,85_Recombination events.csv|9359,9359,85_Recombination events.csv,5142,9300,"['15', '23', '28', '36', '4', '40', '45']",1000,0.0002,0.02,0.1,5000,50,5116,9284,5116-7872 | 7890-9284,"['23', '4', '15', '40', '36', '28', '45'] | ['4', '23', '15', '36', '40', '28', '45']","['39', '7', '29', '9', '8', '25', '12', '2', '34', '43', '30', '46'] | ['7', '29', '9', '8', '33', '16', '12', '2', '25', '34', '43', '30', '46', '24']","['44', '14', '19'] | ['6', '38', '11', '21', '1', '3', '17', '13']",,,,,,,,,,85.5,,,100.0,,,,50,,,,,,,100.0,,,,,100.0,,,,2.0,,,,,,,,,100.0,✅ Yes,✅ Yes,3.0,6.0,,0.0,✅ Yes,✅ Yes,"3, 6",5142-9300,100.0%,100.0%,100,100.0,,,,,,,,,,66.66666666666666,95.8,5,3,4,100,"6,3",✅ Start+End
81,82,3,80.0,77,10014,3,✅ Complete Match (1/1),Step 2: Best Match,8,8,9,62,1,54,88.9%,12.9%,✅ Equal,71,16,55,77_Recombination events.csv|10014,10014,77_Recombination events.csv,8571,10000,"['2', '24', '3', '37', '41']",1000,0.0002,0.02,0.1,5000,50,8580,9985,8580-9985,"['2', '41', '3', '37', '24']","['48', '26', '5', '32', '43', '27', '30', '49']",['23'],9.0,15.0,24.0,98.3,,,,,✅ Complete (5/5),56.66,100.0,5/5,100.0,5.0,5.0,5/5,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,8571-10000,98.3%,100.0%,0,98.3,,,,,,,,,,60.0,97.6,0,1,3,0,3,❌ None
82,83,5,78.57142857142857,78,9622,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,9,47,1,39,88.9%,17.0%,✅ Equal,56,16,40,78_Recombination events.csv|9622,9622,78_Recombination events.csv,6855,9120,"['2', '20', '28', '30', '39', '41', '44', '46', '6', '8']",1000,0.0002,0.02,0.1,5000,50,6856,9120,6856-9120,"['39', '6', '8', '28', '41', '44', '30']","['29', '21']","['38', '50', '5', '22', '4', '33', '32', '43', '1', '3', '37', '13', '10', '24']",1.0,0.0,1.0,100.0,,,,,✅ Complete (7/7),59.0,70.0,7/7,100.0,10.0,7.0,7/7,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,6855-9120,100.0%,100.0%,0,100.0,,,,,,,,,,57.14285714285714,99.9,0,1,1,0,1,❌ None
83,84,4,76.46666666666667,96,9633,7,🎯 Perfect Match (1/1),Step 2: Best Match,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|9633,9633,96_Recombination events.csv,4479,6789,"['28', '32', '47', '49', '6']",1000,0.0002,0.02,0.1,5000,50,4480,6792,4480-6792,"['6', '47', '28', '32', '49']","['21', '20', '23']","['44', '43']",1.0,3.0,4.0,100.0,,,,,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,4479-6789,100.0%,100.0%,0,100.0,,,,,,,,,,40.0,99.6,0,1,1,0,7,❌ None
84,85,3,74.9498997995992,98,9762,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,10,49,5,44,50.0%,10.2%,✅ Equal,59,10,49,98_Recombination events.csv|9762,9762,98_Recombination events.csv,2730,10000,"['1', '21', '32', '4', '6', '9']",1000,0.0002,0.02,0.1,5000,50,2730,9997,2730-9997,"['6', '9', '4', '21', '32', '1']",['19'],"['37', '7', '43']",0.0,3.0,3.0,100.0,,,,,✅ Complete (6/6),59.0,100.0,6/6,100.0,6.0,6.0,6/6,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,2730-10000,100.0%,100.0%,0,100.0,,,,,,,,,,50.0,99.7,0,1,1,0,1,❌ None
85,86,5,74.8496993987976,83,9886,5,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37,83_Recombination events.csv|9886,9886,83_Recombination events.csv,1485,7443,"['36', '42', '44', '6']",1000,0.0002,0.02,0.1,5000,50,1486,7439,1486-7439,"['42', '6']","['10', '22', '41']","['26', '23', '38']",1.0,4.0,5.0,99.9,,,,,✅ Complete (2/2),58.98,50.0,2/2,100.0,4.0,2.0,2/2,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,1485-7443,99.9%,100.0%,0,99.9,,,,,,,,,,50.0,99.5,0,1,1,0,5,❌ None
86,87,6,74.84254222731177,83,825,9,✅ Complete Match (1/1),Step 2: Best Match,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37,83_Recombination events.csv|825,825,83_Recombination events.csv,7011,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,7208,9978,7208-9978,"['15', '21', '28', '32', '49', '13', '24']","['8', '16', '11', '2', '3', '17', '37', '35', '29', '14', '1', '46', '47', '33', '30', '18', '39', '7', '48', '9', '20', '12', '40', '43', '19', '31']","['34', '50']",197.0,22.0,219.0,92.7,,,,,✅ Complete (7/7),53.540000000000006,14.0,7/7,100.0,50.0,7.0,7/7,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,9,7011-10000,92.7%,100.0%,0,92.7,,,,,,,,,,71.42857142857143,78.1,0,1,3,0,9,❌ None
87,88,7,74.54909819639279,83,9338,6,⭐ Excellent Match (1/1),Step 2: Best Match,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37,83_Recombination events.csv|9338,9338,83_Recombination events.csv,6183,10000,"['23', '25', '26', '27', '36', '38', '42', '44', '5', '6']",1000,0.0002,0.02,0.1,5000,50,6178,9994,6178-9994,"['6', '38', '26', '23', '25', '42']","['10', '22', '41']",['27'],5.0,6.0,11.0,99.8,,,,,✅ Complete (6/6),58.96,60.0,6/6,100.0,10.0,6.0,6/6,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,6183-10000,99.8%,100.0%,0,99.8,,,,,,,,,,50.0,98.9,0,1,2,0,6,❌ None
88,89,5,71.47222222222221,96,9477,9,⭐ Excellent Match (1/1),Step 2: Best Match,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|9477,9477,96_Recombination events.csv,8481,10000,"['1', '10', '19', '22', '26', '27', '3', '38', '39', '41', '50']",1000,0.0002,0.02,0.1,5000,50,8482,9986,8482-9986,"['27', '26', '41']","['48', '29', '8', '40', '14', '30']","['2', '37', '46', '36']",1.0,14.0,15.0,99.0,,,,,✅ Complete (3/3),56.8,27.3,3/3,100.0,11.0,3.0,3/3,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,9,8481-10000,99.0%,100.0%,0,99.0,,,,,,,,,,33.33333333333333,98.5,0,1,2,0,9,❌ None
89,90,4,71.37847122817062,79,9652,5,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,11,53,5,47,54.5%,11.3%,✅ Equal,64,12,52,79_Recombination events.csv|9652,9652,79_Recombination events.csv,1653,3222,"['11', '13', '19', '23', '29', '41', '5', '8']",1000,0.0002,0.02,0.1,5000,50,1652,3224,1652-3224,"['29', '5', '8', '11', '41', '19', '13']","['39', '23', '4', '16', '33', '36', '28', '43', '3', '44']","['38', '26', '15', '25', '12', '45', '34', '14', '1', '17', '30']",1.0,2.0,3.0,100.0,,,,,✅ Complete (7/7),59.0,87.5,7/7,100.0,8.0,7.0,7/7,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,1653-3222,100.0%,100.0%,0,100.0,,,,,,,,,,42.85714285714285,99.7,0,1,1,0,5,❌ None
90,91,5,70.99198396793588,93,9959,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,54,0,48,100.0%,11.1%,✅ Equal,60,12,48,93_Recombination events.csv|9959,9959,93_Recombination events.csv,120,2463,"['29', '32', '41', '45']",1000,0.0002,0.02,0.1,5000,50,43,2458,43-2458,"['29', '45', '32', '41']","['26', '10']","['10', '50', '14']",77.0,5.0,82.0,99.8,,,,,✅ Complete (4/4),56.96,100.0,4/4,100.0,4.0,4.0,4/4,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,120-2463,99.8%,100.0%,0,99.8,,,,,,,,,,50.0,91.8,0,1,3,0,6,❌ None
91,92,3,70.0,92,9754,2,🎯 Perfect Match (1/1),Step 2: Best Match,7,7,10,34,3,27,70.0%,20.6%,✅ Equal,44,14,30,92_Recombination events.csv|9754,9754,92_Recombination events.csv,6027,7776,"['21', '27', '37', '40', '44']",1000,0.0002,0.02,0.1,5000,50,6026,7776,6026-7776,"['44', '40', '21', '27', '37']",['6'],"['33', '25', '28', '34', '19', '49', '18', '13']",1.0,0.0,1.0,100.0,,,,,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,6027-7776,100.0%,100.0%,0,100.0,,,,,,,,,,40.0,99.9,0,1,1,0,2,❌ None
92,93,4,69.66966966966966,100,5214,8,✅ Complete Match (1/1),Step 2: Best Match,8,7,10,66,2,59,80.0%,10.6%,❌ Diff: RDP=8 vs Santa=7,76,15,61,100_Recombination events.csv|5214,5214,100_Recombination events.csv,5946,7521,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6108,7409,6108-7409,"['44', '7', '12', '36', '11', '27']","['38', '26', '23', '16', '2', '3', '35', '6', '32', '45', '14', '1', '42', '47', '5', '4', '25', '21', '41', '30', '49', '18', '13', '10', '24', '39', '48', '9', '20', '15', '22', '40', '34', '31']","['50', '8', '33', '28', '43', '19', '17', '37', '46']",162.0,112.0,274.0,82.6,,,,,✅ Complete (6/6),51.52,12.0,6/6,100.0,50.0,6.0,6/6,50,91.8,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,8,5946-7521,82.6%,100.0%,0,82.6,,,,,,,,,,66.66666666666666,72.6,0,1,3,0,8,❌ None
93,94,4,67.03406813627255,98,8468,7,✅ Complete Match (1/1),Step 2: Best Match,5,5,10,49,5,44,50.0%,10.2%,✅ Equal,59,10,49,98_Recombination events.csv|8468,8468,98_Recombination events.csv,5115,6264,"['1', '10', '11', '12', '13', '14', '16', '17', '18', '19', '21', '22', '25', '28', '30', '32', '33', '35', '36', '38', '4', '40', '41', '47', '48', '49', '6', '9']",1000,0.0002,0.02,0.1,5000,50,4986,6232,4986-6232,"['17', '18', '10', '19']","['39', '50', '5', '20', '15', '2', '45', '34', '3', '42', '49', '31', '24']","['28', '35']",129.0,32.0,161.0,97.2,,,,,✅ Complete (4/4),54.44,14.3,4/4,100.0,28.0,4.0,4/4,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,5115-6264,97.2%,100.0%,0,97.2,,,,,,,,,,50.0,83.9,0,1,3,0,7,❌ None
94,95,6,66.66666666666666,96,9571,6,🎯 Perfect Match (1/1),Step 2: Best Match,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|9571,9571,96_Recombination events.csv,2058,10000,"['28', '32', '47', '49', '6']",1000,0.0002,0.02,0.1,5000,50,2058,10000,2058-10000,"['32', '49', '28', '47']","['45', '6', '11']","['44', '43']",0.0,0.0,0.0,100.0,,,,,✅ Complete (4/4),60.0,80.0,4/4,100.0,5.0,4.0,4/4,100,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,2058-10000,100.0%,100.0%,0,100.0,,,,,,,,,,25.0,100.0,0,1,1,0,6,❌ None
95,96,5,66.51666666666667,95,9243,5,⭐ Excellent Match (1/1),Step 2: Best Match,9,9,15,50,6,41,60.0%,18.0%,✅ Equal,65,18,47,95_Recombination events.csv|9243,9243,95_Recombination events.csv,8652,10000,"['17', '39', '42', '47', '50']",1000,0.0002,0.02,0.1,5000,50,8652,9997,8652-9997,"['17', '50', '47']","['5', '34']","['45', '7', '11']",0.0,3.0,3.0,99.8,,,,,✅ Complete (3/3),58.96,60.0,3/3,100.0,5.0,3.0,3/3,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,8652-10000,99.8%,100.0%,0,99.8,,,,,,,,,,33.33333333333333,99.7,0,1,2,0,5,❌ None
96,97,5,66.51636606546427,98,9823,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,10,49,5,44,50.0%,10.2%,✅ Equal,59,10,49,98_Recombination events.csv|9823,9823,98_Recombination events.csv,8376,10000,"['11', '25', '47']",1000,0.0002,0.02,0.1,5000,50,8378,9997,8378-9997,"['47', '25', '11']",['28'],"['40', '30', '41']",2.0,3.0,5.0,99.7,,,,,✅ Complete (3/3),58.94,100.0,3/3,100.0,3.0,3.0,3/3,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,8376-10000,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,99.5,0,1,2,0,2,❌ None
97,98,4,66.5129781420765,77,9863,6,✅ Complete Match (1/1),Step 2: Best Match,8,8,9,62,1,54,88.9%,12.9%,✅ Equal,71,16,55,77_Recombination events.csv|9863,9863,77_Recombination events.csv,8451,10000,"['25', '33', '42']",1000,0.0002,0.02,0.1,5000,50,8450,9974,8450-9974,"['42', '33', '25']","['39', '20', '47']","['18', '15', '11', '45', '31', '35']",1.0,26.0,27.0,98.3,,,,,✅ Complete (3/3),56.66,100.0,3/3,100.0,3.0,3.0,3/3,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,8451-10000,98.3%,100.0%,0,98.3,,,,,,,,,,33.33333333333333,97.3,0,1,3,0,6,❌ None
98,99,4,66.31631631631632,92,9793,4,✅ Complete Match (1/1),Step 2: Best Match,7,7,10,34,3,27,70.0%,20.6%,✅ Equal,44,14,30,92_Recombination events.csv|9793,9793,92_Recombination events.csv,9375,10000,"['10', '20', '29']",1000,0.0002,0.02,0.1,5000,50,9371,9996,9371-9996,"['29', '20', '10']","['36', '17', '50']","['3', '24']",4.0,4.0,8.0,99.4,,,,,✅ Complete (3/3),58.88,100.0,3/3,100.0,3.0,3.0,3/3,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,9375-10000,99.4%,100.0%,0,99.4,,,,,,,,,,33.33333333333333,99.2,0,1,3,0,4,❌ None
99,100,5,66.1161161161161,92,9295,5,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,10,34,3,27,70.0%,20.6%,✅ Equal,44,14,30,92_Recombination events.csv|9295,9295,92_Recombination events.csv,6060,10000,"['22', '42', '48']",1000,0.0002,0.02,0.1,5000,50,6050,9998,6050-9998,"['42', '22', '48']","['38', '8', '23', '16', '11', '2', '35', '32', '14', '1', '46', '47', '5', '41', '30', '7', '15', '43', '31']","['33', '25', '28', '34', '19', '49', '18', '13']",10.0,2.0,12.0,99.9,,,,,✅ Complete (3/3),58.98,100.0,3/3,100.0,3.0,3.0,3/3,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,6060-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,98.8,0,1,2,0,5,❌ None
100,101,6,66.06666666666666,95,2697,6,✅ Complete Match (1/1),Step 2: Best Match,9,9,15,50,6,41,60.0%,18.0%,✅ Equal,65,18,47,95_Recombination events.csv|2697,2697,95_Recombination events.csv,714,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,724,9998,724-9998,"['30', '5', '34']","['11', '2', '3', '27', '29', '45', '1', '42', '46', '4', '33', '25', '18', '10', '24', '39', '7', '20', '40', '19', '44', '31']","['48', '38', '22', '9', '15', '36', '21', '32', '41', '43', '37', '49']",10.0,2.0,12.0,99.9,,,,,✅ Complete (3/3),58.98,6.0,3/3,100.0,50.0,3.0,3/3,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,714-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,98.8,0,1,3,0,6,❌ None
101,102,4,65.99866399465597,82,3741,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|3741,3741,82_Recombination events.csv,3801,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3456,9997,3456-9997,"['50', '20', '36', '45', '3', '24']","['26', '8', '16', '11', '27', '17', '37', '29', '14', '1', '42', '46', '4', '33', '25', '21', '30', '49', '13', '10', '9', '22', '15', '34', '44', '31']","['39', '7', '6', '38', '48', '5', '23', '12', '2', '28', '32', '41', '19', '18', '35']",345.0,3.0,348.0,100.0,,,,,✅ Complete (6/6),55.0,12.0,6/6,100.0,50.0,6.0,6/6,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,3801-10000,100.0%,100.0%,0,100.0,,,,,,,,,,66.66666666666666,65.2,0,1,3,0,4,❌ None
102,103,5,65.3153153153153,90,5209,7,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,15,50,8,44,46.7%,12.0%,❌ Diff: RDP=7 vs Santa=6,65,13,52,90_Recombination events.csv|5209,5209,90_Recombination events.csv,3060,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3036,9996,3036-9996,"['29', '6', '24']","['44', '22', '46']","['5', '48', '41', '31']",24.0,4.0,28.0,99.9,,,,,✅ Complete (3/3),56.98,6.0,3/3,100.0,50.0,3.0,3/3,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,3060-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,97.2,0,1,2,0,7,❌ None
103,104,3,65.31260448010698,84,9821,9,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9821,9821,84_Recombination events.csv,3660,10000,"['18', '20', '35', '39', '7', '9']",1000,0.0002,0.02,0.1,5000,50,3658,9972,3658-9972,"['39', '7', '9', '20', '18', '35']","['48', '29', '5', '25', '16', '40', '19', '44', '46']","['22', '2', '43', '1', '13']",2.0,28.0,30.0,99.6,,,,,✅ Complete (6/6),56.92,100.0,6/6,100.0,6.0,6.0,6/6,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,9,3660-10000,99.6%,100.0%,0,99.6,,,,,,,,,,33.33333333333333,97.0,0,1,2,0,9,❌ None
104,105,7,64.87222222222222,96,9628,21,Cross Match (Case_S1_E2E),Step 6: Cross Matches,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|9628,9628,96_Recombination events.csv,2349,10000,"['26', '27', '41']",1000,0.0002,0.02,0.1,5000,50,2216,9986,2216-3710,"['27', '26', '41'] | ['27', '26', '41']","['3', '22', '39', '1'] | ['48', '29', '8', '40', '14', '30']","['2', '37', '46', '36'] | ['2', '37', '46', '36']",,,,,,,,,,85.5,,,100.0,,,,50,,,,,,,100.0,,,,,100.0,,,,2.0,,,,,,,,,100.0,✅ Yes,✅ Yes,21.0,9.0,,0.0,✅ Yes,✅ Yes,21,2349-10000,100.0%,100.0%,100,100.0,,,,,,,,,,33.33333333333333,85.3,5,3,4,100,21,✅ Start+End
105,106,3,64.60843373493975,76,9739,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,6,35,2,31,66.7%,11.4%,✅ Equal,41,8,33,76_Recombination events.csv|9739,9739,76_Recombination events.csv,5208,7554,"['15', '17', '22', '26', '38', '45', '5']",1000,0.0002,0.02,0.1,5000,50,5244,7563,5244-7563,"['26', '5', '22', '15', '45', '17']","['39', '25', '16', '36', '19', '3', '44', '37']","['8', '23']",36.0,9.0,45.0,98.5,,,,,✅ Complete (6/6),56.7,85.7,6/6,100.0,7.0,6.0,6/6,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,5208-7554,98.5%,100.0%,0,98.5,,,,,,,,,,33.33333333333333,95.5,0,1,3,0,2,❌ None
106,107,8,63.23333333333333,96,9700,11,⭐ Excellent Match (1/1),Step 2: Best Match,19,17,22,60,3,43,86.4%,28.3%,❌ Diff: RDP=19 vs Santa=17,82,36,46,96_Recombination events.csv|9700,9700,96_Recombination events.csv,660,10000,"['14', '29', '30', '40', '8']",1000,0.0002,0.02,0.1,5000,50,660,9998,660-9998,"['29', '8', '40', '14', '30']","['35', '18', '25', '12']","['42', '9', '33', '15']",0.0,2.0,2.0,100.0,,,,,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,11,660-10000,100.0%,100.0%,0,100.0,,,,,,,,,,20.0,99.8,0,1,2,0,11,❌ None
