Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
285,286,7,47.93969849246231,44,9863,3,✅ Complete Match (1/1),Step 2: Best Match,8,8,8,36,0,28,100.0%,22.2%,✅ Equal,44,16,28,44_Recombination events.csv|9863,9863,44_Recombination events.csv,9528,10000,"['14', '38', '4']",1000,0.0001,0.02,0.1,5000,50,9571.0,9997.0,9571-9997,"['38', '4', '14']","['13', '27', '37', '16']",['46'],43.0,3.0,46.0,90.3,,,,,✅ Complete (3/3),55.06,100.0,3/3,100.0,3.0,3.0,3/3,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,9528-10000,90.3%,100.0%,0,90.3,,,,,,,,,,0.0,95.4,0,1,3,0,3,❌ None
286,287,7,47.82828282828283,45,1088,5,✅ Complete Match (1/1),Step 2: Best Match,8,8,10,32,2,24,80.0%,25.0%,✅ Equal,42,16,26,45_Recombination events.csv|1088,1088,45_Recombination events.csv,6546,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,6591.0,9992.0,6591-9992,"['7', '15']","['28', '10', '43']","['48', '50', '39']",45.0,8.0,53.0,98.5,,,,,✅ Complete (2/2),56.7,4.0,2/2,100.0,50.0,2.0,2/2,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,6546-10000,98.5%,100.0%,0,98.5,,,,,,,,,,0.0,94.7,0,1,3,0,5,❌ None
287,288,5,47.43975903614458,73,9827,14,✅ Complete Match (1/1),Step 2: Best Match,7,7,17,31,10,24,41.2%,22.6%,✅ Equal,48,14,34,73_Recombination events.csv|9827,9827,73_Recombination events.csv,3822,10000,"['38', '41']",1000,0.0001,0.02,0.1,5000,50,3813.0,9954.0,3813-9954,"['41', '38']","['27', '50', '46']","['17', '36', '25', '14', '44']",9.0,46.0,55.0,99.3,,,,,✅ Complete (2/2),56.86,100.0,2/2,100.0,2.0,2.0,2/2,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,14,3822-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0.0,94.5,0,1,3,0,14,❌ None
288,289,5,47.0912738214644,60,9540,6,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,55,1,50,83.3%,9.1%,✅ Equal,61,10,51,60_Recombination events.csv|9540,9540,60_Recombination events.csv,2904,4599,"['22', '34']",1000,0.0001,0.02,0.1,5000,50,2924.0,4640.0,2924-4640,"['34', '22']","['41', '21', '29', '45', '33', '28', '16']","['5', '47', '13', '8', '44']",20.0,41.0,61.0,98.8,,,,,✅ Complete (2/2),56.760000000000005,100.0,2/2,100.0,2.0,2.0,2/2,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,2904-4599,98.8%,100.0%,0,98.8,,,,,,,,,,0.0,93.9,0,1,3,0,6,❌ None
289,290,8,47.03517587939699,44,9899,5,✅ Complete Match (1/1),Step 2: Best Match,8,8,8,36,0,28,100.0%,22.2%,✅ Equal,44,16,28,44_Recombination events.csv|9899,9899,44_Recombination events.csv,1632,10000,"['26', '29', '34', '9']",1000,0.0001,0.02,0.1,5000,50,1584.0,9984.0,1584-9984,"['34', '26', '9', '29']","['31', '33', '12']",['46'],48.0,16.0,64.0,99.8,,,,,✅ Complete (4/4),56.96,100.0,4/4,100.0,4.0,4.0,4/4,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,1632-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0.0,93.6,0,1,3,0,5,❌ None
290,291,6,46.78714859437751,76,8430,4,✅ Complete Match (1/1),Step 2: Best Match,8,8,8,47,0,39,100.0%,17.0%,✅ Equal,55,16,39,76_Recombination events.csv|8430,8430,76_Recombination events.csv,7068,10000,"['40', '7']",1000,0.0001,0.02,0.1,5000,50,7023.0,9977.0,7023-9977,"['7', '40']","['41', '43', '49', '11', '47', '14', '10', '12', '31', '20']","['37', '34', '9', '33', '21', '45', '25', '46', '8', '30', '50', '23', '5', '19', '26', '13', '24', '4', '18', '35', '27', '32', '38', '3', '39', '48', '44']",45.0,23.0,68.0,99.2,,,,,✅ Complete (2/2),56.84,100.0,2/2,100.0,2.0,2.0,2/2,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,7068-10000,99.2%,100.0%,0,99.2,,,,,,,,,,0.0,93.2,0,1,3,0,4,❌ None
291,292,8,46.74022066198596,71,9702,7,✅ Complete Match (1/1),Step 2: Best Match,9,9,9,25,0,16,100.0%,36.0%,✅ Equal,34,18,16,71_Recombination events.csv|9702,9702,71_Recombination events.csv,5433,8514,"['3', '31', '50']",1000,0.0001,0.02,0.1,5000,50,5431.0,8580.0,5431-8580,['3'],"['7', '29', '26', '27', '25', '36', '38', '47', '6', '48', '40', '4']","['13', '14', '21', '16']",2.0,66.0,68.0,100.0,,,,,🎯 Perfect (1/1),57.0,33.3,1/1,100.0,3.0,1.0,1/1,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,5433-8514,100.0%,100.0%,0,100.0,,,,,,,,,,0.0,93.2,0,1,3,0,7,❌ None
292,293,10,46.09609609609609,52,9596,11,✅ Complete Match (1/1),Step 2: Best Match,10,10,11,48,1,38,90.9%,20.8%,✅ Equal,59,20,39,52_Recombination events.csv|9596,9596,52_Recombination events.csv,6543,10000,"['36', '40', '43', '8']",1000,0.0001,0.02,0.1,5000,50,6605.0,9983.0,6605-9983,['36'],"['5', '38']","['7', '6', '22', '37']",62.0,17.0,79.0,97.7,,,,,🎯 Perfect (1/1),56.540000000000006,25.0,1/1,100.0,4.0,1.0,1/1,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,11,6543-10000,97.7%,100.0%,0,97.7,,,,,,,,,,0.0,92.1,0,1,3,0,11,❌ None
293,294,5,46.03413654618475,53,9218,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,6,6,6,39,0,33,100.0%,15.4%,✅ Equal,45,12,33,53_Recombination events.csv|9218,9218,53_Recombination events.csv,273,5088,"['15', '18', '23', '25', '32', '35', '40', '42', '50']",1000,0.0001,0.02,0.1,5000,50,272.0,5006.0,272-5006,"['19', '9']","['18', '35', '40', '32', '25', '15', '50', '23', '42']","['5', '17', '27', '11', '47', '6', '8', '22', '39', '20', '16']",,,,,4815.0,1203.8,25.0,,,5.0,,,,9.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4.0,4.0,,,,,4,273-5088,,,0,0.0,53_Recombination events.csv,Minor_Exact_Match,"['18', '35', '40', '32', '25', '15', '50', '23', '42']","Start_Start, End_End",2.0,41.5,83.0,,,0.0,91.7,0,4,1,0,4,❌ None
294,295,6,45.93373493975904,54,4162,11,✅ Complete Match (1/1),Step 2: Best Match,6,6,11,71,5,65,54.5%,8.5%,✅ Equal,82,12,70,54_Recombination events.csv|4162,4162,54_Recombination events.csv,5127,5706,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,5128.0,5790.0,5128-5790,['44'],"['37', '17', '27', '36', '32', '9', '6', '8', '3', '12', '22', '50', '20', '48', '23', '16']","['7', '29', '45', '34', '26', '13', '30', '39', '42', '24', '40', '4']",1.0,84.0,85.0,99.8,,,,,🎯 Perfect (1/1),56.96,2.0,1/1,100.0,50.0,1.0,1/1,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,11,5127-5706,99.8%,100.0%,0,99.8,,,,,,,,,,0.0,91.5,0,1,3,0,11,❌ None
295,296,6,45.90437980608492,46,9490,5,✅ Complete Match (1/1),Step 2: Best Match,11,10,11,60,0,50,100.0%,16.7%,❌ Diff: RDP=11 vs Santa=10,71,21,50,46_Recombination events.csv|9490,9490,46_Recombination events.csv,4104,10000,"['1', '15', '17', '2', '20', '21', '23', '24', '25', '28', '3', '30', '33', '34', '35', '37', '4', '40', '41', '42', '45', '46', '48', '49', '6', '8']",1000,0.0001,0.02,0.1,5000,50,4515.0,9994.0,4515-9994,"['17', '49', '4']",['45'],"['35', '15', '8', '28', '24']",411.0,6.0,417.0,92.9,,,,,✅ Complete (3/3),53.58,11.5,3/3,100.0,26.0,3.0,3/3,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,4104-10000,92.9%,100.0%,0,92.9,,,,,,,,,,33.33333333333333,58.3,0,1,3,0,5,❌ None
296,297,6,45.28112449799197,53,3602,5,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,39,0,33,100.0%,15.4%,✅ Equal,45,12,33,53_Recombination events.csv|3602,3602,53_Recombination events.csv,12,8658,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,20.0,8568.0,20-8568,['11'],['36'],"['18', '35', '37', '40', '34', '32', '25', '46', '15', '50', '24', '23', '42']",8.0,90.0,98.0,98.9,,,,,🎯 Perfect (1/1),56.78,2.0,1/1,100.0,50.0,1.0,1/1,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,12-8658,98.9%,100.0%,0,98.9,,,,,,,,,,0.0,90.2,0,1,3,0,5,❌ None
297,298,5,44.344344344344336,59,9711,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,35,0,30,100.0%,14.3%,✅ Equal,40,10,30,59_Recombination events.csv|9711,9711,59_Recombination events.csv,4470,10000,"['12', '34']",1000,0.0001,0.02,0.1,5000,50,4388.0,9968.0,4388-9968,"['34', '12']","['27', '32', '10', '50', '24', '4']","['5', '49', '26', '11', '1', '46', '33', '39', '20', '28', '44']",82.0,32.0,114.0,99.4,,,,,✅ Complete (2/2),56.88,100.0,2/2,100.0,2.0,2.0,2/2,70,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,4470-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0.0,88.6,0,1,3,0,3,❌ None
298,299,7,43.57429718875503,76,3414,7,✅ Complete Match (1/1),Step 2: Best Match,8,8,8,47,0,39,100.0%,17.0%,✅ Equal,55,16,39,76_Recombination events.csv|3414,3414,76_Recombination events.csv,1182,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,1070.0,9980.0,1070-9980,"['7', '40']","['15', '17', '16']","['37', '34', '33', '21', '29', '45', '25', '8', '30', '23', '5', '13', '24', '4', '18', '27', '38', '39', '48']",112.0,20.0,132.0,99.8,,,,,✅ Complete (2/2),54.96,4.0,2/2,100.0,50.0,2.0,2/2,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,1182-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0.0,86.8,0,1,3,0,7,❌ None
299,300,7,43.49715814108993,46,8353,6,✅ Complete Match (1/1),Step 2: Best Match,11,10,11,60,0,50,100.0%,16.7%,❌ Diff: RDP=11 vs Santa=10,71,21,50,46_Recombination events.csv|8353,8353,46_Recombination events.csv,2745,10000,"['16', '2', '22', '23', '30', '40', '45', '6']",1000,0.0001,0.02,0.1,5000,50,2284.0,9996.0,2284-9996,"['22', '2', '16']","['43', '12', '9']","['41', '21', '35', '37', '40', '1', '25', '15', '48', '6', '8', '3', '30', '28', '24', '23', '42']",461.0,4.0,465.0,99.9,,,,,✅ Complete (3/3),54.98,37.5,3/3,100.0,8.0,3.0,3/3,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,2745-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,53.5,0,1,3,0,6,❌ None
300,301,6,42.6706827309237,73,9052,4,✅ Complete Match (1/1),Step 2: Best Match,7,7,17,31,10,24,41.2%,22.6%,✅ Equal,48,14,34,73_Recombination events.csv|9052,9052,73_Recombination events.csv,7323,8850,"['15', '19', '24', '29', '32', '33', '34', '37', '4', '40', '45', '48', '49', '8']",1000,0.0001,0.02,0.1,5000,50,7346.0,8723.0,7346-8723,"['49', '29']","['17', '9', '6', '22', '2', '42', '41', '25', '46', '50', '30', '23', '5', '26', '1', '13', '10', '28', '16', '18', '35', '43', '27', '36', '47', '38', '14', '31', '39', '20', '44']","['45', '48', '33', '19']",23.0,127.0,150.0,90.2,,,,,✅ Complete (2/2),53.040000000000006,14.3,2/2,100.0,14.0,2.0,2/2,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,7323-8850,90.2%,100.0%,0,90.2,,,,,,,,,,0.0,85.0,0,1,3,0,4,❌ None
301,302,6,42.43256084041599,49,9467,5,Standard_Match,Step 1: Approximate,8,8,10,39,2,31,80.0%,20.5%,✅ Equal,49,16,33,49_Recombination events.csv|9467,9467,49_Recombination events.csv,1875,7704,"['12', '14', '16', '2', '20', '23', '27', '28', '3', '30', '34', '41', '45', '46', '48', '5', '50', '7', '9']",1000,0.0001,0.02,0.1,5000,50,1874.0,8644.0,1874-8644,"['7', '34', '9', '12', '2', '41', '45', '46', '50', '30', '23', '5', '28', '16', '27', '14', '3', '20', '48']","['43', '19', '21', '29', '49', '17', '32', '25', '36', '38', '13', '15', '10', '8', '22', '47', '24', '40']","['18', '26', '1', '31', '39']",1.0,940.0,941.0,100.0,4171.0,1042.8,25.0,Exact Recombinant Match,,46.68421052631579,,,,,,,30,,,,,,,,,,,,78.94736842105263,,,,,,,,,,,,,,,,,,,,,,5,1875-7704,100.0%,78.9%,0,100.0,,,,,,,,,,78.94736842105263,5.900000000000006,0,1,7,0,5,❌ None
302,303,6,40.41582150101421,56,3623,11,✅ Complete Match (1/1),Step 2: Best Match,6,6,11,54,5,48,54.5%,11.1%,✅ Equal,65,12,53,56_Recombination events.csv|3623,3623,56_Recombination events.csv,8253,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,8440.0,9984.0,8440-9984,['10'],"['15', '38']","['5', '21', '29', '44', '11', '47', '42', '3', '30', '39', '20', '4']",187.0,16.0,203.0,88.4,,,,,🎯 Perfect (1/1),52.68000000000001,2.0,1/1,100.0,50.0,1.0,1/1,50,98.2,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,11,8253-10000,88.4%,100.0%,0,88.4,,,,,,,,,,0.0,79.7,0,1,3,0,11,❌ None
303,304,9,40.41372351160444,67,863,4,✅ Complete Match (1/1),Step 2: Best Match,9,9,9,38,0,29,100.0%,23.7%,✅ Equal,47,18,29,67_Recombination events.csv|863,863,67_Recombination events.csv,1347,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,1160.0,9988.0,1160-9988,['31'],"['5', '12']",['19'],187.0,12.0,199.0,99.9,,,,,🎯 Perfect (1/1),54.98,2.0,1/1,100.0,50.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,1347-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0.0,80.1,0,1,3,0,4,❌ None
304,305,5,40.22066198595788,51,1084,4,✅ Complete Match (1/1),Step 2: Best Match,8,7,10,58,2,51,80.0%,12.1%,❌ Diff: RDP=8 vs Santa=7,68,15,53,51_Recombination events.csv|1084,1084,51_Recombination events.csv,1803,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,1644.0,9961.0,1644-9961,['7'],"['35', '39']",['26'],159.0,39.0,198.0,99.5,,,,,🎯 Perfect (1/1),54.900000000000006,2.0,1/1,100.0,50.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,1803-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0.0,80.2,0,1,3,0,4,❌ None
305,306,7,38.88888888888889,84,8045,6,Case_E_Start_End,Step 1: Approximate,7,7,8,58,1,51,87.5%,12.1%,✅ Equal,66,14,52,84_Recombination events.csv|8045,8045,84_Recombination events.csv,2235,10000,"['16', '17', '22', '23', '25', '26', '31', '35', '7']",1000,0.0001,0.02,0.1,5000,50,276.0,1726.0,276-1726,"['7', '35', '17', '26', '25', '22', '31', '23', '16']","['43', '44', '34', '27', '1', '15', '8', '33', '24', '40', '42']","['5', '18', '21', '41', '49', '36', '47', '9', '38', '13', '46', '10', '12', '39', '2']",1959.0,8274.0,10233.0,0.0,2235.0,558.8,25.0,Exact Recombinant Match,,26.333333333333336,,,,,,,30,,,,,,,,,,,,77.77777777777779,,,,,,,,,,,,,,,,,,,,,,6,2235-10000,,77.8%,0,0.0,,,,,,,,,,77.77777777777779,0.0,0,1,8,0,6,❌ None
306,307,6,38.41524573721163,51,471,10,✅ Complete Match (1/1),Step 2: Best Match,8,7,10,58,2,51,80.0%,12.1%,❌ Diff: RDP=8 vs Santa=7,68,15,53,51_Recombination events.csv|471,471,51_Recombination events.csv,1722,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,1568.0,9920.0,1568-9920,['26'],"['11', '25']","['35', '39']",154.0,80.0,234.0,99.0,,,,,🎯 Perfect (1/1),54.8,2.0,1/1,100.0,50.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,10,1722-10000,99.0%,100.0%,0,99.0,,,,,,,,,,0.0,76.6,0,1,3,0,1,❌ None
307,308,5,37.97595190380761,57,5410,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,39,1,34,83.3%,12.8%,✅ Equal,45,10,35,57_Recombination events.csv|5410,5410,57_Recombination events.csv,3072,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,3310.0,9996.0,3310-9996,['29'],"['18', '49', '37', '45', '27', '1', '25', '47', '48', '10', '8', '12', '22', '39', '50', '20', '28', '2']","['34', '17', '11', '9', '6', '33', '42', '41', '21', '46', '30', '40', '5', '19', '13', '24', '43', '35', '32', '31']",238.0,4.0,242.0,96.5,,,,,🎯 Perfect (1/1),54.3,2.0,1/1,100.0,50.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,3072-10000,96.5%,100.0%,0,96.5,,,,,,,,,,0.0,75.8,0,1,3,0,3,❌ None
308,309,9,37.5,58,2971,"16, 7",Cluster (2 RDPs),Step 5: Cluster,11,10,16,46,5,36,68.8%,21.7%,❌ Diff: RDP=11 vs Santa=10,62,21,41,58_Recombination events.csv|2971,2971,58_Recombination events.csv,8154,9186,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,2202.0,9588.0,2202-3406 | 7046-9588,"['43', '49', '37', '29', '11', '25', '47', '2'] | ['43', '49', '37', '29', '11', '25', '47', '2']","['33', '18', '1'] | ['18', '45', '26', '36', '1', '15', '10', '33', '39', '16']","['21', '35', '40', '34', '17', '27', '32', '9', '14', '48', '8', '22', '31', '50', '20', '28', '23'] | ['21', '35', '40', '34', '17', '27', '32', '9', '14', '48', '8', '22', '31', '50', '20', '28', '23']",,,,,,,,,,85.0,,,100.0,,,,50,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,✅ Yes,✅ Yes,7.0,7.0,7.0,1.0,✅ Yes,✅ Yes,"16, 7",8154-9186,100.0%,100.0%,100,100.0,,,,,,,,,,75.0,0.0,0,3,5,100,"16,7",✅ Start+End
309,310,6,35.07014028056113,80,9459,4,✅ Complete Match (1/1),Step 2: Best Match,7,7,12,37,5,30,58.3%,18.9%,✅ Equal,49,14,35,80_Recombination events.csv|9459,9459,80_Recombination events.csv,3339,10000,"['13', '19', '20', '21', '23', '31', '35', '36', '4', '40', '44', '5']",1000,0.0001,0.02,0.1,5000,50,3636.0,9997.0,3636-9997,['5'],"['10', '37', '9']","['49', '45', '34', '32', '48', '3', '12', '28']",297.0,3.0,300.0,95.5,,,,,🎯 Perfect (1/1),54.1,8.3,1/1,100.0,12.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,3339-10000,95.5%,100.0%,0,95.5,,,,,,,,,,0.0,70.0,0,1,3,0,4,❌ None
310,311,7,33.61751922433969,51,6238,2,✅ Complete Match (1/1),Step 2: Best Match,8,7,10,58,2,51,80.0%,12.1%,❌ Diff: RDP=8 vs Santa=7,68,15,53,51_Recombination events.csv|6238,6238,51_Recombination events.csv,3063,8169,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,3211.0,8683.0,3211-8683,"['31', '30', '14']","['6', '8', '31', '29']","['5', '18', '19', '41', '47', '9', '46', '15', '50', '22', '20', '23']",148.0,514.0,662.0,97.1,,,,,✅ Complete (3/3),52.42,6.0,3/3,100.0,50.0,3.0,3/3,30,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,3063-8169,97.1%,100.0%,0,97.1,,,,,,,,,,33.33333333333333,33.8,0,1,3,0,2,❌ None
311,312,7,31.818181818181817,80,9725,7,Case_E_Start_End,Step 1: Approximate,7,7,12,37,5,30,58.3%,18.9%,✅ Equal,49,14,35,80_Recombination events.csv|9725,9725,80_Recombination events.csv,2802,8820,"['13', '19', '20', '21', '23', '31', '35', '36', '4', '40', '44']",1000,0.0001,0.02,0.1,5000,50,2801.0,3636.0,2801-3636,"['19', '21', '35', '44', '40', '36', '13', '31', '20', '23', '4']",['5'],"['7', '41', '34', '27', '1', '8', '3', '22', '30', '33', '50', '48', '42']",1.0,5184.0,5185.0,13.858424725822532,3982.0,995.5,25.0,Exact Recombinant Match,,24.862594036073595,,,,,,,30,,,,,,,,,,,,63.63636363636363,,,,,,,,,,,,,,,,,,,,,,7,2802-8820,13.9%,63.6%,0,13.858424725822532,,,,,,,,,,63.63636363636363,0.0,0,1,8,0,7,❌ None
312,313,10,31.243731193580736,58,8922,11,✅ Complete Match (1/1),Step 2: Best Match,11,10,16,46,5,36,68.8%,21.7%,❌ Diff: RDP=11 vs Santa=10,62,21,41,58_Recombination events.csv|8922,8922,58_Recombination events.csv,4377,10000,"['1', '10', '11', '12', '13', '15', '16', '18', '19', '24', '26', '33', '36', '38', '39', '4', '41', '42', '44', '45', '46', '5']",1000,0.0001,0.02,0.1,5000,50,4386.0,9632.0,4386-9632,['45'],"['13', '46', '38', '42']","['26', '36', '15', '10', '16']",9.0,368.0,377.0,93.3,,,,,🎯 Perfect (1/1),53.66,4.5,1/1,100.0,22.0,1.0,1/1,50,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,11,4377-10000,93.3%,100.0%,0,93.3,,,,,,,,,,0.0,62.3,0,1,3,0,11,❌ None
